date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:43:31	828/828	---MC-	200	added ('OK')	application/rss+xml	etag:%2289a0a7dc8120e86052cc9f3c6f9afb02%22	https://demo.pixel-mafia.com/wp/vincent/food-design-trends-2016-3/feed/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/food-design-trends-2016-3/feed/index.html	(from https://demo.pixel-mafia.com/wp/vincent/food-design-trends-2016-3/)
14:43:31	89898/89898	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:44:45%20GMT	https://demo.pixel-mafia.com/wp/vincent/blog-standard/page/4/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/blog-standard/page/4/index.html	(from https://demo.pixel-mafia.com/wp/vincent/blog-standard/page/5/)
14:43:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202019%2007:44:46%20GMT	https://demo.pixel-mafia.com/wp/vincent/?p=146	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/indexf488.html	(from https://demo.pixel-mafia.com/wp/vincent/food-design-trends-2016-3/)
14:43:32	273/273	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2007:43:34%20GMT	http://pinterest.com/robots.txt		(from https://demo.pixel-mafia.com/wp/vincent/standard-post/)
14:43:32	750/750	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2007:43:34%20GMT	http://pinterest.com/pin/create/button/?url=https://demo.pixel-mafia.com/wp/vincent/food-design-trends-2016-3/&media=https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/21.jpg	D:/winHTT/abc/pinterest.com/pin/create/button/indexd2a5.html	(from https://demo.pixel-mafia.com/wp/vincent/food-design-trends-2016-3/)
14:43:32	2627/2627	---MCZ	200	added ('OK')	text/xml	date:Thu,%2010%20Oct%202019%2007:44:47%20GMT	https://demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.pixel-mafia.com%2Fwp%2Fvincent%2Ffood-design-trends-2016-3%2F&format=xml	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embedd66e	(from https://demo.pixel-mafia.com/wp/vincent/food-design-trends-2016-3/)
14:43:32	720/720	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2007:43:34%20GMT	https://pinterest.com/pin/create/button/?url=https://demo.pixel-mafia.com/wp/vincent/standard-post/%26media=https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/20.jpg	D:/winHTT/abc/pinterest.com/pin/create/button/indexe257.html	(from http://pinterest.com/pin/create/button/?url=https://demo.pixel-mafia.com/wp/vincent/standard-post/&media=https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/20.jpg)
14:43:33	2456/2456	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Oct%202019%2007:44:48%20GMT	https://demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.pixel-mafia.com%2Fwp%2Fvincent%2Faside-status-2%2F	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed8fc4.json	(from https://demo.pixel-mafia.com/wp/vincent/aside-status-2/)
14:43:33	797/797	---MC-	200	added ('OK')	application/rss+xml	etag:%2289a0a7dc8120e86052cc9f3c6f9afb02%22	https://demo.pixel-mafia.com/wp/vincent/aside-status-2/feed/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/aside-status-2/feed/index.html	(from https://demo.pixel-mafia.com/wp/vincent/aside-status-2/)
14:43:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202019%2007:44:49%20GMT	https://demo.pixel-mafia.com/wp/vincent/?p=147	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/index2fa7.html	(from https://demo.pixel-mafia.com/wp/vincent/aside-status-2/)
14:43:35	717/717	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2007:43:37%20GMT	http://pinterest.com/pin/create/button/?url=https://demo.pixel-mafia.com/wp/vincent/aside-status-2/&media=https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/22.jpg	D:/winHTT/abc/pinterest.com/pin/create/button/index4ddf.html	(from https://demo.pixel-mafia.com/wp/vincent/aside-status-2/)
14:43:35	2578/2578	---MCZ	200	added ('OK')	text/xml	date:Thu,%2010%20Oct%202019%2007:44:49%20GMT	https://demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.pixel-mafia.com%2Fwp%2Fvincent%2Faside-status-2%2F&format=xml	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embeda24f	(from https://demo.pixel-mafia.com/wp/vincent/aside-status-2/)
14:43:35	2431/2431	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Oct%202019%2007:44:50%20GMT	https://demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.pixel-mafia.com%2Fwp%2Fvincent%2Flink-post-2%2F	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed32d3.json	(from https://demo.pixel-mafia.com/wp/vincent/link-post-2/)
14:43:36	786/786	---MC-	200	added ('OK')	application/rss+xml	etag:%2289a0a7dc8120e86052cc9f3c6f9afb02%22	https://demo.pixel-mafia.com/wp/vincent/link-post-2/feed/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/link-post-2/feed/index.html	(from https://demo.pixel-mafia.com/wp/vincent/link-post-2/)
14:43:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202019%2007:44:51%20GMT	https://demo.pixel-mafia.com/wp/vincent/?p=150	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/index56d6.html	(from https://demo.pixel-mafia.com/wp/vincent/link-post-2/)
14:43:36	705/705	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2007:43:38%20GMT	http://pinterest.com/pin/create/button/?url=https://demo.pixel-mafia.com/wp/vincent/link-post-2/&media=https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/3.jpg	D:/winHTT/abc/pinterest.com/pin/create/button/index16e7.html	(from https://demo.pixel-mafia.com/wp/vincent/link-post-2/)
14:43:36	2556/2556	---MCZ	200	added ('OK')	text/xml	date:Thu,%2010%20Oct%202019%2007:44:51%20GMT	https://demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.pixel-mafia.com%2Fwp%2Fvincent%2Flink-post-2%2F&format=xml	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embede75b	(from https://demo.pixel-mafia.com/wp/vincent/link-post-2/)
14:43:36	762/762	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2007:43:38%20GMT	https://pinterest.com/pin/create/button/?url=https://demo.pixel-mafia.com/wp/vincent/healsy-food-for-healthy-body/%26media=https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/4.jpg	D:/winHTT/abc/pinterest.com/pin/create/button/index2ddd.html	(from http://pinterest.com/pin/create/button/?url=https://demo.pixel-mafia.com/wp/vincent/healsy-food-for-healthy-body/&media=https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/4.jpg)
14:43:38	2452/2452	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Oct%202019%2007:44:52%20GMT	https://demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.pixel-mafia.com%2Fwp%2Fvincent%2Faside-status%2F	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embedc1d7.json	(from https://demo.pixel-mafia.com/wp/vincent/aside-status/)
14:43:38	793/793	---MC-	200	added ('OK')	application/rss+xml	etag:%2289a0a7dc8120e86052cc9f3c6f9afb02%22	https://demo.pixel-mafia.com/wp/vincent/aside-status/feed/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/aside-status/feed/index.html	(from https://demo.pixel-mafia.com/wp/vincent/aside-status/)
14:43:38	153480/153480	---M--	200	added ('OK')	image/jpeg	etag:%2225788-58ee38e607012%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/18-700x700.jpg	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/18-700x700.jpg	(from https://demo.pixel-mafia.com/wp/vincent/healsy-food-for-healthy-body/?replytocom=16)
14:43:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202019%2007:44:54%20GMT	https://demo.pixel-mafia.com/wp/vincent/?p=101	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/index198a.html	(from https://demo.pixel-mafia.com/wp/vincent/aside-status/)
14:43:39	708/708	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2007:43:41%20GMT	https://pinterest.com/pin/create/button/?url=https://demo.pixel-mafia.com/wp/vincent/audio-post/%26media=https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/9.jpg	D:/winHTT/abc/pinterest.com/pin/create/button/index2d9c.html	(from http://pinterest.com/pin/create/button/?url=https://demo.pixel-mafia.com/wp/vincent/audio-post/&media=https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/9.jpg)
14:43:39	711/711	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2007:43:41%20GMT	http://pinterest.com/pin/create/button/?url=https://demo.pixel-mafia.com/wp/vincent/aside-status/&media=https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/12.jpg	D:/winHTT/abc/pinterest.com/pin/create/button/indexa986.html	(from https://demo.pixel-mafia.com/wp/vincent/aside-status/)
14:43:39	2574/2574	---MCZ	200	added ('OK')	text/xml	date:Thu,%2010%20Oct%202019%2007:44:54%20GMT	https://demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.pixel-mafia.com%2Fwp%2Fvincent%2Faside-status%2F&format=xml	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed4a6a	(from https://demo.pixel-mafia.com/wp/vincent/aside-status/)
14:43:40	711/711	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2007:43:42%20GMT	https://pinterest.com/pin/create/button/?url=https://demo.pixel-mafia.com/wp/vincent/video-post/%26media=https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/19.jpg	D:/winHTT/abc/pinterest.com/pin/create/button/indexa61c.html	(from http://pinterest.com/pin/create/button/?url=https://demo.pixel-mafia.com/wp/vincent/video-post/&media=https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/19.jpg)
14:43:41	2498/2498	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Oct%202019%2007:44:55%20GMT	https://demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.pixel-mafia.com%2Fwp%2Fvincent%2Ffood-design-trends-2016%2F	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed14cb.json	(from https://demo.pixel-mafia.com/wp/vincent/food-design-trends-2016/)
14:43:41	824/824	---MC-	200	added ('OK')	application/rss+xml	etag:%2289a0a7dc8120e86052cc9f3c6f9afb02%22	https://demo.pixel-mafia.com/wp/vincent/food-design-trends-2016/feed/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/food-design-trends-2016/feed/index.html	(from https://demo.pixel-mafia.com/wp/vincent/food-design-trends-2016/)
14:43:41	199272/199272	---M--	200	added ('OK')	image/jpeg	etag:%2230a68-58ee329cf2d12%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/23-700x700.jpg	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/23-700x700.jpg	(from https://demo.pixel-mafia.com/wp/vincent/audio-post/?replytocom=10)
14:43:42	744/744	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2007:43:44%20GMT	http://pinterest.com/pin/create/button/?url=https://demo.pixel-mafia.com/wp/vincent/food-design-trends-2016/&media=https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/17.jpg	D:/winHTT/abc/pinterest.com/pin/create/button/indexe3b4.html	(from https://demo.pixel-mafia.com/wp/vincent/food-design-trends-2016/)
14:43:42	2623/2623	---MCZ	200	added ('OK')	text/xml	date:Thu,%2010%20Oct%202019%2007:44:56%20GMT	https://demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.pixel-mafia.com%2Fwp%2Fvincent%2Ffood-design-trends-2016%2F&format=xml	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed558d	(from https://demo.pixel-mafia.com/wp/vincent/food-design-trends-2016/)
14:43:42	711/711	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2007:43:44%20GMT	https://pinterest.com/pin/create/button/?url=https://demo.pixel-mafia.com/wp/vincent/quote-post/%26media=https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/18.jpg	D:/winHTT/abc/pinterest.com/pin/create/button/indexd724.html	(from http://pinterest.com/pin/create/button/?url=https://demo.pixel-mafia.com/wp/vincent/quote-post/&media=https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/18.jpg)
14:43:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202019%2007:44:57%20GMT	https://demo.pixel-mafia.com/wp/vincent/?p=92	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/index8e15.html	(from https://demo.pixel-mafia.com/wp/vincent/food-design-trends-2016/)
14:43:43	705/705	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2007:43:45%20GMT	https://pinterest.com/pin/create/button/?url=https://demo.pixel-mafia.com/wp/vincent/link-post/%26media=https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/8.jpg	D:/winHTT/abc/pinterest.com/pin/create/button/indexeccc.html	(from http://pinterest.com/pin/create/button/?url=https://demo.pixel-mafia.com/wp/vincent/link-post/&media=https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/8.jpg)
14:43:44	127072/127072	---M--	200	added ('OK')	image/jpeg	etag:%221f060-58ee32bc55740%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/1-700x700.jpg	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/1-700x700.jpg	(from https://demo.pixel-mafia.com/wp/vincent/quote-post/?replytocom=6)
14:43:44	2417/2417	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Oct%202019%2007:44:59%20GMT	https://demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.pixel-mafia.com%2Fwp%2Fvincent%2Fproduct%2Fale%2F	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed6aee.json	(from https://demo.pixel-mafia.com/wp/vincent/product/ale/)
14:43:45	2540/2540	---MCZ	200	added ('OK')	text/xml	date:Thu,%2010%20Oct%202019%2007:45:00%20GMT	https://demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.pixel-mafia.com%2Fwp%2Fvincent%2Fproduct%2Fale%2F&format=xml	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed6d57	(from https://demo.pixel-mafia.com/wp/vincent/product/ale/)
14:43:45	780/780	---MC-	200	added ('OK')	application/rss+xml	etag:%2289a0a7dc8120e86052cc9f3c6f9afb02%22	https://demo.pixel-mafia.com/wp/vincent/product/ale/feed/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/ale/feed/index.html	(from https://demo.pixel-mafia.com/wp/vincent/product/ale/)
14:43:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202019%2007:45:00%20GMT	https://demo.pixel-mafia.com/wp/vincent/?p=707	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/index25b8.html	(from https://demo.pixel-mafia.com/wp/vincent/product/ale/)
14:43:47	270684/270684	---M--	200	added ('OK')	image/png	etag:%224215c-58ee2e9babe21%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/2-5-600x600.png	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/2-5-600x600.png	(from https://demo.pixel-mafia.com/wp/vincent/product/ale/)
14:43:47	334361/334361	---M--	200	added ('OK')	image/png	etag:%2251a19-58ee2e9a4ec3e%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/2-5.png	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/2-5.png	(from https://demo.pixel-mafia.com/wp/vincent/product/ale/)
14:43:48	87080/87080	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:45:01%20GMT	https://demo.pixel-mafia.com/wp/vincent/product/wine/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/wine/index.html	(from https://demo.pixel-mafia.com/wp/vincent/product/ale/)
14:43:48	123342/123342	---M--	200	added ('OK')	image/png	etag:%221e1ce-58ee2e9a4adbe%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/1-5-300x300.png	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/1-5-300x300.png	(from https://demo.pixel-mafia.com/wp/vincent/product/ale/)
14:43:48	112187/112187	---M--	200	added ('OK')	image/png	etag:%221b63b-58ee2eadd6b85%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/9-5-300x300.png	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/9-5-300x300.png	(from https://demo.pixel-mafia.com/wp/vincent/product/ale/)
14:43:49	87407/87407	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:45:03%20GMT	https://demo.pixel-mafia.com/wp/vincent/product/frullato-di-fragole/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/frullato-di-fragole/index.html	(from https://demo.pixel-mafia.com/wp/vincent/product/ale/)
14:43:50	87591/87591	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:45:03%20GMT	https://demo.pixel-mafia.com/wp/vincent/product/ale/?add-to-cart=694	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/ale/indexeec5.html	(from https://demo.pixel-mafia.com/wp/vincent/product/ale/)
14:43:50	116290/116290	---M--	200	added ('OK')	image/png	etag:%221c642-58ee2ea3135fb%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/5-5-300x300.png	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/5-5-300x300.png	(from https://demo.pixel-mafia.com/wp/vincent/product/ale/)
14:43:50	87593/87593	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:45:04%20GMT	https://demo.pixel-mafia.com/wp/vincent/product/latte-vegetale/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/latte-vegetale/index.html	(from https://demo.pixel-mafia.com/wp/vincent/product/ale/)
14:43:50	87623/87623	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:45:04%20GMT	https://demo.pixel-mafia.com/wp/vincent/product/ale/?add-to-cart=714	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/ale/index60ef.html	(from https://demo.pixel-mafia.com/wp/vincent/product/ale/)
14:43:51	2443/2443	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Oct%202019%2007:45:05%20GMT	https://demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.pixel-mafia.com%2Fwp%2Fvincent%2Fproduct%2Famaretti%2F	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed9dd1.json	(from https://demo.pixel-mafia.com/wp/vincent/product/amaretti/)
14:43:51	87312/87312	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:45:05%20GMT	https://demo.pixel-mafia.com/wp/vincent/product/ale/?add-to-cart=710	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/ale/index9343.html	(from https://demo.pixel-mafia.com/wp/vincent/product/ale/)
14:43:51	795/795	---MC-	200	added ('OK')	application/rss+xml	etag:%2289a0a7dc8120e86052cc9f3c6f9afb02%22	https://demo.pixel-mafia.com/wp/vincent/product/amaretti/feed/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/amaretti/feed/index.html	(from https://demo.pixel-mafia.com/wp/vincent/product/amaretti/)
14:43:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202019%2007:45:06%20GMT	https://demo.pixel-mafia.com/wp/vincent/?p=670	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/index767a.html	(from https://demo.pixel-mafia.com/wp/vincent/product/amaretti/)
14:43:52	2566/2566	---MCZ	200	added ('OK')	text/xml	date:Thu,%2010%20Oct%202019%2007:45:07%20GMT	https://demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.pixel-mafia.com%2Fwp%2Fvincent%2Fproduct%2Famaretti%2F&format=xml	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embedbee3	(from https://demo.pixel-mafia.com/wp/vincent/product/amaretti/)
14:43:57	87717/87717	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:45:09%20GMT	https://demo.pixel-mafia.com/wp/vincent/product/amaretti/?add-to-cart=687	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/amaretti/index107d.html	(from https://demo.pixel-mafia.com/wp/vincent/product/amaretti/)
14:43:57	87677/87677	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:45:09%20GMT	https://demo.pixel-mafia.com/wp/vincent/product/amaretti/?add-to-cart=685	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/amaretti/indexde49.html	(from https://demo.pixel-mafia.com/wp/vincent/product/amaretti/)
14:43:57	776664/776664	---M--	200	added ('OK')	image/png	etag:%22bd9d8-58ee2e96781ba%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/12-4.png	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/12-4.png	(from https://demo.pixel-mafia.com/wp/vincent/product/amaretti/)
14:43:57	647544/647544	---M--	200	added ('OK')	image/png	etag:%229e178-58ee2e97bf7f6%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/12-4-600x600.png	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/12-4-600x600.png	(from https://demo.pixel-mafia.com/wp/vincent/product/amaretti/)
14:43:58	87731/87731	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:45:12%20GMT	https://demo.pixel-mafia.com/wp/vincent/product/amaretti/?add-to-cart=686	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/amaretti/indexeb65.html	(from https://demo.pixel-mafia.com/wp/vincent/product/amaretti/)
14:43:58	2422/2422	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Oct%202019%2007:45:13%20GMT	https://demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.pixel-mafia.com%2Fwp%2Fvincent%2Fproduct%2Fbeer%2F	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed1256.json	(from https://demo.pixel-mafia.com/wp/vincent/product/beer/)
14:43:58	783/783	---MC-	200	added ('OK')	application/rss+xml	etag:%2289a0a7dc8120e86052cc9f3c6f9afb02%22	https://demo.pixel-mafia.com/wp/vincent/product/beer/feed/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/beer/feed/index.html	(from https://demo.pixel-mafia.com/wp/vincent/product/beer/)
14:43:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202019%2007:45:13%20GMT	https://demo.pixel-mafia.com/wp/vincent/?p=708	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/index7a58.html	(from https://demo.pixel-mafia.com/wp/vincent/product/beer/)
14:43:59	2545/2545	---MCZ	200	added ('OK')	text/xml	date:Thu,%2010%20Oct%202019%2007:45:14%20GMT	https://demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.pixel-mafia.com%2Fwp%2Fvincent%2Fproduct%2Fbeer%2F&format=xml	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed7171	(from https://demo.pixel-mafia.com/wp/vincent/product/beer/)
14:44:01	110470/110470	---M--	200	added ('OK')	image/png	etag:%221af86-58ee2eb11e116%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/10-5-300x300.png	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/10-5-300x300.png	(from https://demo.pixel-mafia.com/wp/vincent/product/beer/)
14:44:03	544455/544455	---M--	200	added ('OK')	image/png	etag:%2284ec7-58ee2e9bd756f%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/3-5.png	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/3-5.png	(from https://demo.pixel-mafia.com/wp/vincent/product/beer/)
14:44:03	15401/15401	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2010%20Oct%202019%2007:45:15%20GMT	https://demo.pixel-mafia.com/wp/vincent/product/%d1%81appuccino/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/%d1%81appuccino/index.html	(from https://demo.pixel-mafia.com/wp/vincent/product/beer/)
14:44:04	467197/467197	---M--	200	added ('OK')	image/png	etag:%22720fd-58ee2e9d8311f%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/3-5-600x600.png	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/3-5-600x600.png	(from https://demo.pixel-mafia.com/wp/vincent/product/beer/)
14:44:04	87620/87620	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:45:17%20GMT	https://demo.pixel-mafia.com/wp/vincent/product/beer/?add-to-cart=715	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/beer/index4d18.html	(from https://demo.pixel-mafia.com/wp/vincent/product/beer/)
14:44:04	87597/87597	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:45:19%20GMT	https://demo.pixel-mafia.com/wp/vincent/product/beer/?add-to-cart=716	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/beer/index58aa.html	(from https://demo.pixel-mafia.com/wp/vincent/product/beer/)
